#Digilent WaveForms Network Analyzer - Bode
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-14 16:30:42.272
#Start: 10 Hz
#Stop: 1e+07 Hz
#Steps: 500
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42113 V
#Offset: 0.000260719 V
#Relative: no
#Channel: Channel 2
#Range: 5.45542 V
#Offset: 8.94103e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
20.541173483530685,0.005750368099934608,8.1814830282553768,-111.67719239639423
21.117830444482465,0.0045332809263568963,8.3907625457717163,-112.27484525261107
21.710676025372717,-0.0050851064201498227,8.5915653378790573,-112.8073218737587
22.320164692952346,0.0026804018914981442,8.7773992716746658,-113.42618657499881
22.946763672319406,0.005494384530928589,8.9730715188055896,-113.85474073091771
23.590953305086387,-0.0044726493000522664,9.1804304262257048,-114.48683977852733
24.253227417603554,-0.0030505062293511125,9.3587457412245048,-115.15960997408212
24.934093699518804,-0.007832305160579766,9.5451735405973128,-115.72192287661044
25.634074092965204,0.0073952113729646744,9.7186147945060313,-116.39000100519496
26.353705192673985,-0.0045583223893332766,9.9240758576372698,-116.98903431142526
27.093538657320543,0.0043490832985583318,10.08345210259394,-117.54268876155481
27.85414163241769,-0.002246754231994233,10.276441424507997,-118.26539159911331
28.636097185081219,-0.0053322927620323736,10.455791868804587,-118.81177870248763
29.440004751000398,-0.0073433432965440987,10.64063074072652,-119.46571944466041
30.266480593956953,-0.00024050308012248984,10.788563689658421,-120.12247339789275
31.116158278243628,-0.0034421791768568921,10.966518251550228,-120.77384965244519
31.989689154345442,-0.00059996449197927202,11.136239561004079,-121.36361041276166
32.887742858255173,0.0064455189634439166,11.282495703328973,-122.13484652911238
33.811007824806886,-0.009674633075744463,11.453943032367613,-122.82038091172288
34.760191815419809,-0.0033155546874010572,11.615001665906098,-123.39125368378149
35.736022460657956,-0.018133747705276426,11.77985142156202,-124.15561831435677
36.739247818020814,0.0029216584753662812,11.910339552693831,-124.87615320964065
37.770636945393726,-0.0042679765197444703,12.072401989895463,-125.44945647616072
38.83098049059609,0.00080757073973777328,12.212213982973427,-126.18812555678954
39.921091297480622,-0.0039001438485662611,12.350715863415274,-126.9639567702279
41.041805029047175,-0.0029108813722065964,12.486422470420367,-127.60634331118072
42.193980808050327,-0.0038023921685722741,12.629056289715663,-128.23307979590021
43.37850187558994,0.0041743129257572394,12.752359165961192,-128.98013038805749
44.596276268191041,0.0020034929628220208,12.886000318085939,-129.63112315715651
45.848237513891057,-0.0097659187636309035,13.014061174633405,-130.23966199306079
47.135345347869162,-0.0039977614555385113,13.137427214936064,-130.97567754232924
48.458586448165008,-0.014363341155184358,13.259260815109798,-131.68838908379212
49.818975192051759,-0.0089529850637261703,13.373964515907497,-132.22281622358724
51.217554433642519,-0.011903162337629249,13.487114411581583,-133.00448438618156
52.655396303327663,-0.010240100508251502,13.59333221736539,-133.62433625241221
54.133603029653869,-0.012110641218888293,13.710376527168187,-134.41643801094347
55.653307784276628,-0.014060689947786701,13.812707722539827,-135.10274472256472
57.215675550632639,-0.014321896258916913,13.891290750275873,-135.81453640173996
58.821904016999682,0.0061683338249710774,13.990452447038702,-136.34479910826832
60.473224494626557,-0.01321296762176692,14.103654212271428,-136.99103804077177
62.170902861638467,-0.0082779351891487506,14.185932976924152,-137.5139700533224
63.916240533440188,-0.0094333260164623164,14.277438220795254,-138.2172052677324
65.710575460362833,-0.016098825290957911,14.369272414944493,-138.86837353928505
67.555283153316537,-0.0062576770366812202,14.449706783099586,-139.32516832770068
69.451777738237169,-0.017546515082818705,14.530188933219586,-139.90452204940564
71.401513040134176,-0.0054701437614423677,14.598388124176809,-140.49640278498157
73.405983697572267,-0.0086214321738739535,14.673671551005416,-141.00339977243567
75.466726308439021,-0.016406425227623762,14.755609496319313,-141.70610871422173
77.5853206078786,-0.010242527487199945,14.823642849739226,-142.20219817838711
79.763390679292982,-0.019571723691835949,14.900023909222798,-142.6698525540377
82.002606199341486,-0.01042007333696307,14.950677815598079,-143.24731669454582
84.304683717889844,-0.01920073343232875,15.029734827353249,-143.69639030175043
86.671387973892422,-0.011363921455643954,15.082541566302021,-144.07697939232389
89.104533248215404,-0.010986903501901592,15.138825336835286,-144.47762156744727
91.605984754437088,-0.0023521991615502386,15.185043776543294,-145.02737762809977
94.177660068695374,0.0072069109330728937,15.231229650045918,-145.52575563818985
96.82153059967095,-0.020146915793080034,15.309339273765286,-145.90989842172624
99.539623099842643,-0.019156519079132253,15.355013296721538,-146.3589976026401
102.33402121916423,-0.02776674282377305,15.421673794115399,-146.6965564527024
105.20686710236249,-0.0031553346610920432,15.440428800597324,-147.10284481984917
108.16036303107116,-0.010135423603734562,15.491237810813816,-147.39178957779382
111.19677311207023,-0.0084491926234402017,15.537708971403246,-147.74019940834069
114.31842501291503,-0.020630871445200476,15.587659158859681,-147.95957746264239
117.52771174629476,-0.023808699550086004,15.630553781611258,-148.19033836534567
120.82709350447784,-0.018567544465264992,15.658486367625997,-148.52253436604411
124.21909954526187,-0.014061709769089863,15.706057151354639,-148.82666910003243
127.70633013086447,-0.018554570265308531,15.750655242831728,-149.23631113773877
131.2914585212468,-0.017366282700928666,15.778717501775521,-149.33731578087298
134.97723302339443,-0.0085599675113758288,15.826745005715727,-149.66562435288529
138.76647909813099,-0.0050927595009538614,15.851091207127094,-149.69132148591353
142.66210152607383,-0.0050635747840010441,15.884360186974714,-149.84298179990287
146.66708663439715,-0.014256683328672692,15.935238273022829,-150.06090497038332
150.78450458610541,-0.014941594523252572,15.969922454903156,-150.24589006738827
155.01751173357721,-0.027025426659203402,15.991673804041271,-150.31272337138861
159.36935303817762,-0.0093041647140077264,16.013440998781391,-150.39869652406668
163.84336455779882,-0.0080932567072087066,16.046046965842969,-150.55261893852366
168.44297600423187,-0.019488493202912942,16.097230803691495,-150.53276643979936
173.17171337233563,-0.029318532735396391,16.120636154320557,-150.61086604171311
178.03320164301158,-0.01678862301574149,16.167088292962482,-150.56914277982668
183.03116756206168,-0.013857511324327254,16.197292575604759,-150.57984578296322
188.16944249705594,-0.0026451102264190025,16.19921075064164,-150.60176586987643
193.45196537440481,-0.024814295934202802,16.267922986326482,-150.56841624521147
198.88278569888118,-0.021764645757984775,16.282034935249328,-150.58513900175791
204.46606665791219,-0.01719453225338026,16.327132920922345,-150.51408158061523
210.20608831301627,-0.013908084793764727,16.364675395393256,-150.44367750061056
216.10725088083808,-0.010920311532778556,16.396796095622406,-150.29220013538873
222.17407810628868,-0.019249519338129364,16.432671629451256,-150.13774121390591
228.41122073038304,-0.014538510928751511,16.461435883779821,-150.00671946098439
234.82346005542811,-0.041023076627754812,16.511626771343796,-149.79879940465673
241.41571161030225,-0.0094477320937644167,16.533933028226709,-149.68350799552945
248.1930289186258,-0.0092589165353410795,16.557255811491903,-149.61312670980774
255.16060737271917,-0.0042982982820053989,16.598258290218141,-149.34966294032915
262.32378821631289,-0.0025141248331079298,16.654801658206356,-149.04844185159851
269.68806263906981,-0.032742081498202319,16.677914950323157,-148.81765528748525
277.25907598604869,0.0018535950950029597,16.739272776862563,-148.48541343092421
285.04263208534434,-0.012051475591137778,16.771962131563271,-148.15875635970323
293.04469769721504,-0.02207652807824536,16.831807767865484,-147.9772211543312
301.27140708811703,-0.036938212701364284,16.866943210991479,-147.70290463290686
309.72906673314134,-0.018462931989212186,16.907169078200287,-147.2632552702683
318.42416015046558,-0.008981927715201371,16.970692101121241,-147.07332721074982
327.36335287152542,-0.016213473636958114,17.017109377394807,-146.51913093891613
336.55349755070944,-0.016668169198414032,17.081332180472593,-146.25022697396511
346.00163921851157,-0.038224848472605391,17.151934657350687,-145.85951595969388
355.71502068213897,-0.034354419207415984,17.180785917003604,-145.3906395642606
365.70108807775011,-0.046056388557037753,17.270797189020403,-144.94147634196676
375.96749657854679,-0.043890652776726852,17.315612168484403,-144.536197321049
386.52211626312692,-0.031943579535967291,17.350955297128543,-144.0973477183237
397.37303814856119,-0.0044036875587665364,17.443126506050369,-143.7370296195474
408.52858039285735,-0.025661031608476843,17.501091677872431,-143.18276337401497
419.9972946715306,-0.012047143305066505,17.561597919350543,-142.73277580209341
431.78797273320305,-0.015781775855859277,17.653512796774361,-142.2231776346612
443.90965313921754,0.010535176891597667,17.719494693019673,-141.75873279955263
456.37162819247726,-0.036674934858364247,17.799910736917102,-141.22637678930695
469.18345106077993,-0.004165291114432406,17.877049701021406,-140.56292334824309
482.35494310014769,-0.020198068313909218,17.947613970254775,-140.28074059695183
495.89620138372214,-0.012562079717586079,18.063545972826812,-139.47548012333462
509.817606442044,-0.0018381139432423832,18.136330776617122,-139.00811449934645
524.12983022060621,-0.015128982580453041,18.2484524577192,-138.50867711503602
538.8438442608234,-0.029494393281752428,18.319209433127966,-137.71092219743096
553.97092811064113,-0.035497023959502876,18.421117190581942,-137.20925282315193
569.52267797128422,-0.0067804776180701081,18.539513638292178,-136.72814831586408
585.5110155867244,-0.032367537784964089,18.630695063289643,-136.08668689155743
601.94819738272872,-0.0024180053910813851,18.714100580352127,-135.49442628351554
618.84682386243958,-0.011763319312706778,18.837066498101539,-134.77299371376105
636.21984926575078,-0.045810917892298589,18.94708546572161,-134.14828652830533
654.08059149982591,0.013523116609003343,19.049882829070359,-133.65894853107761
672.44274234842635,0.0029546662137026882,19.183464548522959,-133.07907672144086
691.32037796781412,-0.026474968498199976,19.340465303269426,-132.364341295001
710.72796967734268,-0.021051671946626761,19.411517145838857,-131.75029200923618
730.68039505295076,-0.011643917346939259,19.583100000365292,-131.3161750365129
751.19294933209687,-0.043384361838849944,19.708595877727465,-130.5686095090968
772.28135713886581,0.022286227562328613,19.82050101668402,-129.92628127741449
793.96178453822927,-0.030238740485093625,19.996065366893991,-129.43467789558173
816.25085142872376,-0.011148671796453222,20.120472529270408,-128.59977949349502
839.16564428301615,0.0068992194776582383,20.269681401600689,-127.97861920305914
862.72372924614683,-0.014607586170229879,20.382407481474157,-127.59290999415458
886.94316560147229,-0.0065046480213706709,20.550195132036976,-126.93544509206376
911.84251961465816,0.00097579340720665845,20.734349102763439,-126.38022582850624
937.4408787663001,-0.0064178507386205728,20.855816467336219,-125.68719009710441
963.75786638411091,-0.026404208734549219,21.037692682295756,-125.14694183847648
990.81365668586864,0.022322919204641637,21.171156362943631,-124.45887703364059
1018.6289902446886,-0.047556568806860128,21.381880164444528,-123.91543985390318
1047.2251898884365,-0.053686369451535938,21.558979191511014,-123.44533342408349
1076.6241770454944,-0.028149681972198901,21.683530741561583,-122.83634283596624
1106.8484885494142,0.0082079454571376449,21.882720283223595,-122.37538961758753
1137.9212939153163,-0.018017601514725295,22.05926447611607,-121.74965436127647
1169.8664131013093,-0.0063239801335082712,22.229100813654064,-121.09327936086143
1202.7083347685132,-0.0086329074660783395,22.378333853670654,-120.81252709003084
1236.4722350537177,0.026407730193545462,22.544595024110681,-120.53308354524864
1271.1839968690304,-0.0016300045297967358,22.751673106720929,-119.85913314850174
1306.870229743349,-0.019532467598406805,22.900473909035011,-119.41520322705551
1343.5582902208275,0.011454867484328696,23.142732603482216,-118.95561871567361
1381.2763028320121,-0.012977334059723695,23.343252099492581,-118.34316122783324
1420.0531816536845,-0.017477557270862691,23.515404110189209,-117.8103111458249
1459.9186524739816,-0.017581977786092266,23.740727101696947,-117.63582330056721
1500.9032755797382,-0.02310030788377446,23.905738560558326,-117.30690056296521
1543.0384691835648,-0.02415069204980682,24.153253066086478,-116.45652529383619
1586.356533508593,-0.051396133501774396,24.330681520082685,-116.43474620418861
1630.8906755493326,-0.054825566056335623,24.539771590396246,-116.21273624190867
1676.6750345277026,-0.023240539082735982,24.741997875503632,-115.60969840261689
1723.7447080636198,0.0070603657522853754,24.92012155957697,-115.17177118712846
1772.1357790803622,0.019207864039705466,25.140643934359286,-115.17792929214512
1821.8853434651669,0.010848893762647915,25.340675968452334,-114.62358367262334
1873.0315385064405,-0.018652177493360334,25.617405284948276,-114.50802706652267
1925.6135721291987,-0.030485901118591813,25.787435553691999,-113.82702791010499
1979.6717529513367,-0.028380249927603424,25.960614996861892,-113.66481151542945
2035.2475211835779,-0.033042493924422225,26.186189398085993,-113.93552402525967
2092.3834803969812,0.0036335226101666786,26.392810074742098,-113.28459819610961
2151.1234301821673,-0.02046213586617995,26.59485817229578,-113.14757098441157
2211.5123997254932,-0.060692966630043164,26.856951400806572,-112.91415181942317
2273.5966823277176,-0.045047149645297345,27.108524914059117,-112.63505424715002
2337.4238708918197,0.0018063053980731784,27.287307871298317,-112.29245475823342
2403.0428944069695,0.038278198523776938,27.446705383348728,-112.07677304211421
2470.5040554568304,0.0061644003689356255,27.724886122084804,-111.92820770991358
2539.8590687807268,-0.061886573796705147,27.943537189387271,-112.03494287213312
2611.1611009174649,0.0068048067649006828,28.201434835253888,-111.64129095089055
2684.4648109619652,0.020252864982212366,28.291901018536944,-111.56372605296572
2759.826392466186,-0.0045184997574837784,28.567959352212689,-111.59930064047114
2837.3036165162148,-0.062911849612321949,28.844230480978656,-111.49935609066267
2916.955876018802,-0.04765720162800588,29.020148250401249,-111.36666765364605
2998.8442312310308,-0.011653013338601272,29.217953042118495,-111.09410693920233
3083.0314565682834,-0.050538375743150003,29.454784592025458,-111.16326556682191
3169.5820887261184,-0.029343942909756879,29.674431381751617,-110.77115402213593
3258.5624761532295,-0.047635990026696835,29.900240910607458,-111.22941975493359
3350.0408299131359,-0.017881330968317462,30.106989647308048,-111.36048687911844
3444.0872759738272,0.029242197168838302,30.324119422743028,-111.21345052802883
3540.7739089652732,-0.019488906300194831,30.656054690896873,-110.89812605054875
3640.1748474461451,-0.021922261955899677,30.74268735018461,-111.29519165044468
3742.366290721985,-0.079340140606419002,31.006144634914754,-111.00393697878883
3847.42657725851,-0.033198026289152777,31.271599759286293,-111.49580588189311
3955.4362447347053,0.027297844429872223,31.414022014639265,-110.9585221066756
4066.4780917818621,0.008367550837493359,31.675587910609771,-111.46258943563977
4180.6372414557618,-0.047076017768321918,31.904372661582187,-111.49018254758693
4298.0012064908033,-0.027922177759964008,32.083529266085129,-111.14064427726861
4418.6599563859454,-0.021868661926267328,32.332666518687482,-111.70184017589631
4542.7059863740524,-0.032764032669042917,32.557543465097375,-112.03812534359456
4670.2343883273397,-0.031126188873865351,32.758401313782869,-112.03113807170737
4801.3429236534594,-0.050241739311788519,32.990175178433113,-112.74803956646095
4936.132098237922,-0.054517787686734945,33.242998655005039,-112.7289357772184
5074.7052394904767,-0.057009148908215582,33.503780616597027,-112.66216634474075
5217.1685755543549,-0.038059060499431294,33.688561350611074,-112.58279060460978
5363.6313167392509,0.0055181592252940585,33.899596872188475,-112.99800596185048
5514.2057392403076,-0.060382955564869709,34.013539424158274,-113.33476760485868
5669.0072712074452,-0.025273647942629131,34.249215755852866,-113.41318659865118
5828.1545812308514,-0.0052705552097711567,34.472436915273846,-114.16407952173239
5991.7696693106309,-0.035570034453915329,34.738135490946647,-114.35742113952516
6159.9779603801744,-0.0093604495102322296,35.036736182645534,-114.22407113243106
6332.9084004551278,-0.029300706808624948,35.245404897277581,-114.74413034646633
6510.6935554814681,-0.028596992628576613,35.476690188927812,-114.90061951477014
6693.4697129586748,-0.0364047635025068,35.617373834132707,-115.66550901456405
6881.3769864156766,0.012635365965806462,35.768662302511835,-116.15587685784587
7074.5594228198788,-0.043035947674700405,35.9622684763264,-116.26785215717283
7273.1651130014698,-0.055320160266754223,36.190551677935659,-116.88091410893885
7477.346305177588,-0.088064144035953154,36.425473927444749,-117.1835719168442
7687.2595216637437,-0.054851829442412972,36.605624593480378,-116.92694637652529
7903.0656788613478,-0.025084826893880561,36.780720965039741,-117.69872771185425
8124.930210614064,-0.049741438554623901,37.109939913580682,-117.96360825083229
8353.0231950267789,-0.037004279291783904,37.341128454653536,-118.55017017033531
8587.5194848451883,-0.052652908861338416,37.363374321071909,-118.61074572413526
8828.5988414951498,-0.035866444967681738,37.547473753904306,-119.96985144162737
9076.4460728853755,-0.026001109501190178,37.795245456265441,-119.86352551793919
9331.2511750782505,-0.038411635717205461,38.052779777767412,-120.64336511080091
9593.2094779382605,-0.07637525863537431,38.243723007436095,-120.92529705136252
9862.5217948687841,-0.015012159255232246,38.251849608802367,-121.54260946946764
10139.394576752917,-0.053749947619331273,38.560801572272574,-121.76047919645008
10424.040070215568,-0.047462469208402185,38.819237129798069,-122.96053808065568
10716.676480328633,-0.036008077469889391,38.81524916887556,-123.54588288401547
11017.528137883874,-0.066682554255758295,39.089786230921938,-124.34742817642842
11326.825671361539,-0.06382481192603022,39.35867170007959,-125.19403613303329
11644.806183726867,-0.028070660432129947,39.425162478729526,-124.8380159499081
11971.713434189667,-0.029744105215221604,39.58203762100284,-126.91000628409692
12307.798025066657,-0.020168842159450168,39.770925094091936,-125.49761319564014
12653.317593889429,-0.055687356088118103,39.796343603249269,-128.0974113525688
13008.537010905718,-0.015416550504777318,40.114030993045148,-128.3182058844443
13373.728582124964,-0.056876554789181424,40.400438849133344,-129.30042438255032
13749.172258064205,-0.07889006390928105,40.47741769118015,-130.84066197185999
14135.155848353957,-0.035212696136575863,40.653897482058568,-131.7858769690643
14531.97524236897,-0.08921833836897762,40.4614869883316,-132.84801721179684
14939.934636052578,-0.077191036793635148,40.898150740694199,-133.3086423503982
15359.346765108987,-0.04039107257108418,41.178110243694036,-132.8604142608915
15790.533144741757,-0.062666785720270457,40.908045685056528,-134.27754608523401
16233.824316122798,-0.047686971892057825,41.257598625648399,-133.85242440484279
16689.560099780247,-0.030064580807724114,41.147612944941308,-135.89142560460232
17158.089856100069,-0.027850311828178636,41.567800961778204,-136.4782221245369
17639.772753140453,-0.031695906638332091,41.523232173581562,-137.73933768471755
18134.978041964972,-7.2868771009815494e-06,41.58102642804765,-134.6363418951627
18644.08533970487,-0.10516168151166722,41.725690418934093,-136.66848653079734
19167.484920568171,-0.072979510066309594,41.801471315997922,-138.82147181575684
19705.578015018003,-0.083273309195063247,41.908548775484931,-139.32657031057173
20258.777117350193,-0.046675073330445987,42.21533701407472,-140.05173986321833
20827.506301905163,-0.034268118258298348,42.329125400656984,-138.6232063845074
21412.201548157314,-0.022473029488718439,42.523888727385028,-141.31399276370325
22013.311074930323,-0.034852812102638159,42.469082629119754,-140.46267164521359
22631.295683995319,-0.080353097846174851,42.761520327224432,-143.08838981622603
23266.629113314601,-0.05693212866367147,42.729134243247856,-143.18354049824558
23919.798400202424,-0.028794966591972539,42.781914057087754,-142.09079769249558
24591.304254680465,-0.014162443047418876,42.891813415011413,-144.58563503283168
25281.661443315032,-0.082826400078218121,42.985061184117477,-145.01654533846852
25991.399183829355,-0.038305882379177841,43.155940382975821,-146.62249695319485
26721.06155079438,-0.054007914277632629,43.22052717296998,-146.99488994370128
27471.207892708146,-0.032578643807960411,43.264011232672075,-147.46454343156518
28242.413260784386,-0.031945162223733281,43.248708600599272,-146.95047662049294
29035.268849778167,-0.04749248401369071,43.410634060153022,-149.14926449533911
29850.382451187354,-0.020291237793958465,43.590206770001537,-149.07963614994796
30688.378919176452,-0.058545861340829924,43.607876738305755,-149.95327442336301
31549.900649580919,-0.089959036440171919,43.573590531830845,-151.15952959015104
32435.608072358147,-0.08704053652454101,43.629696419041117,-151.48555567804854
33346.180157863695,-0.094422372959545642,43.72864206202118,-152.29214754793043
34282.314937339739,-0.10409215829950702,43.760223794047796,-153.56327278919099
35244.730038015914,-0.043734820450636668,43.82409914989384,-153.39720119599053
36234.163233231535,0.0070623679056287993,43.966340509531925,-154.5441463790101
37251.373008002171,-0.056353042276026999,43.921698349905043,-154.81588680871857
38297.139140462852,-0.13099143815788372,43.989540711821313,-156.39194697006099
39372.263299634877,0.030700200059199764,44.053230243610471,-156.73990550246094
40477.569659973262,-0.051905793870377352,44.000711952744908,-156.79371091585872
41613.905533167155,-0.089095919085836875,44.104705570966239,-157.40019426657423
42782.142017676219,-0.058860661190523217,44.111683643474976,-158.38396878451425
43983.174666502331,-0.022047498047051275,44.181683322320396,-159.17711293826039
45217.92417370707,-0.048407290138266147,44.160441612778527,-159.67305121218902
46487.337080202567,-0.086899744267002033,44.283319621215682,-159.88475886503238
47792.386499355998,-0.1326730122069808,44.288409883462087,-160.98029924872128
49134.072862963614,-0.036225364253789992,44.296341109418037,-161.70135360792398
50513.424688167659,0.014749779330770459,44.283564246694567,-162.1229500469062
51931.49936590212,0.0012817184562740008,44.32232411487422,-162.84681986239713
53389.383971473551,-0.18010920758382301,44.476747245683399,-162.6661991679037
54888.196097896718,-0.19364615374586047,44.469538016434811,-163.62851131620221
56429.084712625423,-0.078726740089538602,44.417121486592173,-164.69589866738784
58013.231038333783,-0.085231647065961966,44.496984868124073,-165.23145305653159
59641.849458424658,-0.037089997006423479,44.474592322210505,-166.14240484438409
61316.188447957749,-0.075982245203966625,44.474967469279505,-166.08856483215402
63037.531530712818,-0.059383271978041982,44.47937155332351,-166.72359480410222
64807.198263119702,0.033525883556905542,44.460069702784686,-167.39529186257397
66626.545245811561,-0.0358523256212709,44.539787309275376,-167.96943571814523
68496.967163574474,-0.005488021810249954,44.511189744093045,-168.0948309266638
70419.897854492956,-0.031175943835267214,44.52888680120958,-168.28890138819537
72396.811409108777,0.0030431307943594751,44.553062311662075,-169.17707126641818
74429.223300437661,-0.058041512098723755,44.610920922940196,-169.94361820131502
76518.69154570825,-0.14476776809926412,44.672654816897087,-170.25550881481226
78666.817900715905,-0.018581918123309518,44.55954254554004,-170.52751258728276
80875.249087704564,-0.11151196339477737,44.673283486034279,-170.83803315057492
83145.678057720725,-0.17969990395183447,44.71077344427276,-171.83609720110525
85479.845288404133,-0.017294972561372406,44.606971213324556,-171.97277659339719
87879.540118213292,-0.10568993654747272,44.652357007654331,-172.82566805733489
90346.602118105337,-0.052508374231419151,44.628662172220899,-172.63567567976133
92882.922501725072,0.012412897776757652,44.620293729259956,-173.24273536116979
95490.445575180871,-0.16624334176466579,44.693944071944259,-174.00852907303701
98171.17022752203,0.0071964404061072261,44.632311048782476,-174.56784758554423
100927.15146305718,-0.050015013453146233,44.720464371606035,-175.13997907289868
103760.50197669122,-0.08469169129278098,44.709139899828799,-175.0584222615858
106673.3937734858,-0.15497918242033562,44.764947190654631,-175.62676440274583
109668.05983368692,-0.041074430034974206,44.723313792960383,-175.9804550444814
112746.79582449474,-0.099493514654569445,44.728531533039941,-176.51216792461111
115911.96185988863,-0.11007829064181571,44.783940778950608,-176.68819770084144
119165.98430985599,-0.19581952305092634,44.797921317052179,-177.59481767915409
122511.35766041196,-0.092344247478089461,44.72768379557175,-177.27418992340722
125950.6464258359,-0.085313076285052844,44.760683506123662,-178.20103165500259
129486.48711459055,-0.067812665316764248,44.774018572999061,-178.51331595123381
133121.59025043092,-0.054299496724479278,44.732560458471163,-178.60180265297836
136858.742450252,-0.053344153968402225,44.763091504993398,-179.23436460736548
140700.80856026863,-0.17585035757161721,44.808157395799597,-179.37156419701134
144650.73385216479,-0.10461856515708813,44.80078807829851,-179.76922134179068
148711.54628089553,-0.11835397912152872,44.78939585699797,179.83795727089344
152886.3588058732,-0.04842519139886077,44.748642532884837,179.49883968438999
157178.37177731644,-0.023955932323011596,44.719197710018726,178.39512813225912
161590.87538959199,-0.12227846545283796,44.799138474422271,178.33234982713387
166127.25220342947,-0.16328608644594611,44.816019697894149,177.4792424301715
170790.97973894293,-0.12230752084430377,44.785849860785341,177.68235198147249
175585.63314144706,-0.12499368184939375,44.812166391533879,177.03716735961194
180514.88792211111,-0.173847284907022,44.81825010771157,176.57796137036627
185582.52277555209,-0.08972627440148484,44.77872646772019,176.30395608447023
190792.42247652679,-0.0316306105975507,44.778856719510699,175.57806902704277
196148.58085794334,0.10406406562376608,44.592883178442413,175.55390086604709
201655.10387247495,-0.12497393713368903,44.760917598235153,175.70675282341895
207316.21274012333,0.010365744228088097,44.668582666005456,174.69527011558722
213136.24718414407,-0.057704968961226073,44.703301751782234,173.9970697076516
219119.66875781483,-0.030301488337014668,44.665579286835211,173.79571325907938
225271.06426459804,-0.0060644745538345314,44.648187142268924,173.54218258158701
231595.14927431534,0.052095309084256441,44.632495032105375,172.4697983255715
238096.77173803584,-0.09977409552998584,44.709890779823276,172.28804989791038
244780.91570444414,0.051336274072377786,44.687310627652899,171.30109532893255
251652.70514053918,-0.11200629314638007,44.700109377696052,171.66802254099724
258717.40785959226,0.013828478944097619,44.63518394514373,171.54346600823513
265980.43955937587,-0.099984213956589241,44.731327426706081,170.51769736495305
273447.36797375814,-0.018012962806858775,44.67345002685235,170.05926169151326
281123.91714084643,-0.14856237158203131,44.72521562189047,169.75859489188304
289015.97179095104,0.048723362641564238,44.643051759623319,169.05919720102997
297129.58185773343,-0.046475404769258856,44.645259693016619,168.60179482619208
305470.96711599693,-0.0075326940770353663,44.637564003184607,168.32450165817656
314046.52194967517,0.022524072295812981,44.608037451796974,167.92010559139069
322862.82025367318,0.080666946370385739,44.521361292921839,166.89848361451516
331926.62047331902,-0.083904872610738507,44.627973305865979,165.87799068535358
341244.87078528915,-0.11541013514240507,44.621384162283604,165.75288216935792
350824.71442397923,-0.00068451078642997468,44.589052339478037,165.02885429019491
360673.49515740294,-0.15472933755434989,44.632411921946542,164.90443376411324
